""	peer1	peer2	peer3	peer4	peer5	peer6	peer7	peer8	peer9	peer10	peer11	peer12	peer13	peer14	peer15	peer16	peer17	peer18	peer19	peer20
X2ceadf05.651a.4eb5.ba19.6b403e70d25c	1	-0.0173727739602327	0.0201133564114571	-0.00160734087694436	0.00278609408996999	-0.00487785460427404	-0.0130847720429301	0.196422010660172	0.38099929690361	0.689998805522919	-1.04285657405853	0.947186887264252	0.153978824615479	-0.158293753862381	-0.807634234428406	-0.727256238460541	0.0160629451274872	-0.0312573537230492	-1.04908633232117	0.0698098093271256
ecb0047a.4e68.4b04.9341.5a7e52652b9b	1	-0.0231437478214502	-0.206212550401688	-0.00341790355741978	-0.00478633726015687	0.00751775503158569	0.00123548251576722	0.143928453326225	-0.729505062103272	-0.60048896074295	0.654007852077484	-0.157470181584358	1.43229198455811	2.79095935821533	0.369442492723465	-1.6445996761322	2.4383020401001	1.41910362243652	2.73631978034973	0.0827518850564957
a303796a.837d.4a5c.97ba.8a5bfbcc02d9	1	-0.019144956022501	0.0556484647095203	0.0025537209585309	0.000544957001693547	-0.00173767108935863	-0.00824194308370352	0.0178409833461046	-0.981287121772766	0.996686220169067	0.0174152497202158	0.689815759658814	-0.471422374248505	0.261365830898285	-0.229349762201309	0.361373573541641	0.0713428184390068	0.399416595697403	0.00573078682646155	-0.146751582622528
X2ed8b7af.c357.46c8.9c47.66e28de05ef4	1	-0.0162859261035919	-0.0573322810232639	0.00290605612099171	-0.000673977134283632	-0.00237766210921109	0.00241568358615041	-1.32277512550354	-0.779589295387268	-0.562019288539887	2.1642746925354	0.124309740960598	1.01613879203796	-0.237560868263245	-0.237602084875107	1.87985336780548	-0.0701903328299522	0.394163429737091	-0.96396940946579	-0.486725002527237
X37310642.fec9.48ad.a969.1d191ee6a572	1	-0.0179981235414743	0.0436591058969498	0.000639275589492172	0.00480239558964968	-0.001914048101753	-0.0082067558541894	-0.174357414245605	-0.097721129655838	1.72409439086914	-0.4587082862854	1.15093350410461	0.209705963730812	1.40248596668243	0.729238867759705	-0.258767426013947	-0.860184490680695	-0.218466058373451	-0.543799996376038	0.489825278520584
X00147a2c.c54b.4a97.b94f.32e6d176a345	1	-0.0186473596841097	0.012943890877068	-0.00120986823458225	-0.00240956083871424	-0.00584414415061474	-0.0150953540578485	-0.0763261690735817	0.00876405462622643	0.474677830934525	-0.488823920488358	0.702722370624542	0.12982514500618	-0.706806361675263	-0.629088401794434	-0.010747198946774	-0.685392558574677	0.11389634758234	-0.59098881483078	0.533658564090729
X2707259c.f2b0.4ebc.acb1.60aadd0e34d5	1	-0.0155378403142095	0.0472349487245083	0.0018133643316105	-0.0074772210791707	-0.000791251368355006	-0.0178477391600609	-0.28403577208519	1.58698487281799	-0.0205622091889381	-1.01113772392273	-0.775201559066773	0.394012540578842	1.44595074653626	0.800013482570648	-0.346044182777405	-1.34141492843628	-1.63525712490082	-0.635226666927338	-0.691318809986115
X95d2ce3c.b4e9.4d31.9723.fbe8f8951d26	1	-0.0179612953215837	0.0179104618728161	0.00022143694513943	0.000969794753473252	-0.00158486608415842	-0.00900453049689531	0.226851359009743	-1.05546748638153	-0.0919725596904755	-0.0462772436439991	0.466714084148407	0.163019075989723	-0.962762236595154	-0.487474530935288	-0.859401822090149	0.315587222576141	0.360739588737488	-0.274518460035324	0.685763657093048
X5f5beb14.db23.456f.ac04.a1a4928eea0e	1	-0.0158714130520821	0.0261316634714603	0.00229401187971234	-0.000943553750403225	-0.0036300253123045	0.00333443307317793	-0.720231771469116	-0.0102072302252054	0.0705885142087936	-0.125809580087662	-0.380622208118439	0.626323401927948	0.0389507338404655	-0.0611675158143044	0.116325385868549	-0.0369340553879738	0.200895711779594	-0.833269596099854	0.85288804769516
bb0c2ebe.25b3.4f03.b4c5.554a200245c1	1	-0.0177545435726643	0.0129030542448163	0.00217919563874602	0.000470658735139296	-3.59541627403814e-05	-0.00433392124250531	0.155822575092316	-0.298599988222122	-0.487893998622894	0.138727366924286	0.0379690863192081	0.271667331457138	-1.25601041316986	-0.0930861756205559	-0.853603422641754	1.73563158512115	-0.00266634300351143	-1.276407122612	0.0814113840460777
X2a424f52.76bd.49fe.90b2.c77bb4958ea1	1	-0.0163900330662727	-0.0110236862674356	-0.00157991226296872	-0.00112376408651471	0.00363195221871138	-0.0227014198899269	0.285185992717743	-0.0181380696594715	-0.3844054043293	1.6581197977066	-0.310227870941162	0.20406836271286	-0.0456309765577316	0.443436473608017	1.94292008876801	-0.456654071807861	-0.678166747093201	1.15466165542603	0.32739919424057
X5b9cb857.49d8.4823.90ad.fb1e0d926f36	1	-0.0173285398632288	0.0469692386686802	0.000705904967617244	-0.000499745889101178	-0.000606434186920524	-0.00871097203344107	0.284427791833878	0.823109328746796	0.0358281023800373	-0.390443205833435	0.669179558753967	0.541259229183197	-0.0903599411249161	-0.173803672194481	-0.397552281618118	-0.846159160137177	-0.100494228303432	-1.08293342590332	0.118458934128284
X0284a141.636c.4712.a027.8dc4768c85d9	1	-0.0124912094324827	0.0303586050868034	0.000612914271187037	0.000637957535218447	-0.00186805124394596	-0.00411363085731864	-0.773787438869476	-0.0394190363585949	0.548144340515137	-0.620683968067169	-0.675346732139587	1.10578167438507	1.17876553535461	0.791825652122498	0.575589656829834	-0.0602719634771347	-0.681405365467072	-0.356179445981979	1.35215818881989
a888f87e.98ad.4f0e.86f7.fa51a15161d4	1	-0.0206151716411114	-0.103752724826336	0.00049649563152343	-0.0105508957058191	-0.00369117013178766	0.00860264711081982	-0.637791275978088	-0.846284210681915	-0.782856702804565	-2.27708911895752	1.45149528980255	0.42601865530014	-0.561860918998718	0.0282420739531517	-0.631212830543518	-1.84872007369995	1.39360058307648	-2.22289085388184	3.05496001243591
X9b6bc38e.d897.4377.9d38.1af0f82503b9	1	-0.0168639551848173	0.0278246942907572	-0.00059557007625699	0.00111521000508219	-0.00485266651958227	-0.0108243068680167	0.509473264217377	0.09124506264925	0.307121187448502	-0.557824432849884	-0.155357092618942	-0.0300045683979988	-1.00978779792786	-0.149647533893585	-0.213231936097145	0.389175772666931	-0.174605965614319	-0.107309564948082	0.0112919695675373
d0b4b4c1.2f2a.41f8.8836.89442d8674a2	1	-0.0234706327319145	-0.521169602870941	0.0110127432271838	0.0197773445397615	-0.00564898317679763	-0.041323896497488	-0.949024021625519	0.12546680867672	-1.6991149187088	0.318550080060959	-2.20667481422424	-2.04842758178711	-0.0531280115246773	-0.106444992125034	-0.819320678710938	-1.2276873588562	-0.459649801254273	-1.25693345069885	-0.344980925321579
a32e0fe9.2c86.45f9.9b03.90eb6d22e830	1	-0.0187195856124163	0.0509912148118019	0.00130336917936802	0.00263508129864931	-0.00351169286295772	-0.0101207830011845	0.380186140537262	-1.26250684261322	0.891739428043366	-0.716432869434357	0.871011197566986	-0.10796557366848	-0.542690575122833	-0.457360178232193	-0.633220255374908	0.551544070243835	-0.28959047794342	0.0971725732088089	-0.111953616142273
afbbdd36.5fd9.4594.878c.5a78b8f052a8	1	-0.0152851417660713	0.0731169581413269	0.00500199291855097	-0.00324367475695908	0.00129340041894466	0.00288893235847354	-1.16823196411133	-0.804054796695709	0.705690920352936	-1.10954773426056	-0.516925871372223	0.965727567672729	0.772822856903076	1.67798948287964	0.290907979011536	0.239398181438446	-0.440957099199295	-0.486012428998947	0.167980939149857
X060028f9.04c3.479f.bde1.3f7aa02657d2	1	-0.0169011726975441	0.0149830458685756	-0.000296690850518644	0.00105664890725166	0.00275334576144815	0.00148948701098561	0.335001111030579	0.0690949484705925	-0.479472279548645	-0.039472933858633	-0.108578182756901	0.784760415554047	0.115065209567547	0.655242800712585	0.938725471496582	-0.491256833076477	0.1653021723032	0.633162379264832	-0.39279443025589
fca76a63.de9c.47d8.b2d7.a9f5f7fe51f7	1	-0.0159493070095778	0.00634551560506225	0.00291288597509265	0.000864139292389154	-0.0027199643664062	-0.00215448928065598	-0.495570927858353	0.219610556960106	1.13655757904053	0.431952655315399	0.933134019374847	0.71307235956192	0.199666008353233	0.129789710044861	0.213799715042114	-0.210132852196693	-0.259418189525604	-1.52866911888123	-0.851677358150482
X82c47b0d.8c8d.4583.8d5f.45071a772b4e	1	-0.0156056201085448	0.0911928564310074	0.00294339726679027	0.00144372973591089	0.00129618833307177	-0.00441675120964646	0.367585986852646	0.343273609876633	0.00070868112379685	0.523425757884979	-0.367851227521896	0.149377420544624	-0.545726776123047	-0.180436596274376	0.575651347637177	0.278263062238693	-0.792025327682495	-0.505011796951294	-0.146140083670616
X8a0e30eb.4134.48c2.b8cd.4a3193d052ff	1	-0.0216701049357653	0.0935152322053909	0.00427561532706022	-0.00251620262861252	0.00314468145370483	0.00473030051216483	0.322437345981598	1.46660161018372	-0.782636821269989	-1.54425179958344	0.0558878108859062	0.571401715278626	-1.62647354602814	-0.625092685222626	-1.13358974456787	-0.0623033381998539	1.28866744041443	0.557046175003052	1.28889751434326
X550dc13b.825b.4726.95d0.5d639c9daec2	1	-0.0191183499991894	0.0423626005649567	0.00257182633504272	0.00058311753673479	-0.00346857542172074	0.000205198681214824	-0.329704850912094	-0.727795779705048	0.691727519035339	0.295255541801453	0.46913081407547	0.410951048135757	-0.0585885755717754	-0.132860422134399	-0.707991778850555	0.39439395070076	0.376150518655777	-0.51432192325592	0.730786621570587
X3796b0b5.d93d.4c26.946e.798ca292757b	1	-0.0181305836886168	-0.0469701252877712	0.00182175531517714	-0.00282513140700758	-0.00045194398262538	-0.00262921559624374	0.699793696403503	0.988594710826874	0.586609244346619	-1.3457578420639	0.386915653944016	-0.143938571214676	-0.866275489330292	0.0262419935315847	-0.868564248085022	1.3656370639801	0.0706391409039497	-0.41180294752121	0.886942028999329
f4690f40.4dd3.44bf.987d.f978ed512c7e	1	-0.0196553729474545	0.102611385285854	0.00236758193932474	-0.00103308656252921	0.000976403651293367	0.00375021481886506	0.248340919613838	0.0726668015122414	-0.562183141708374	0.596774458885193	0.408672630786896	0.568702757358551	-0.335481226444244	-0.799758195877075	-2.06902408599854	0.793196856975555	-0.25116890668869	-1.05135226249695	-1.06817376613617
X7faa0290.1b18.4e75.a416.6bb58e1221b3	1	-0.0178523194044828	-0.174359440803528	0.000342988292686641	-0.000298258499242365	-0.00452921725809574	-0.00591475889086723	0.190162539482117	1.15372860431671	-1.45152771472931	0.628771424293518	0.554200410842896	2.06835389137268	0.975333213806152	-0.425821751356125	-1.43511199951172	0.931282758712769	0.86802738904953	0.355183601379395	0.801400721073151
X6b09c35d.22fc.4da2.bed9.005cef191aca	1	-0.0198089219629765	0.144093632698059	0.00521497940644622	-0.00241007143631578	0.00548502570018172	-0.00509548140689731	0.380828440189362	0.444554090499878	-0.414761930704117	0.0779750049114227	0.244344264268875	-0.0437285229563713	-0.223632842302322	-1.32805037498474	-0.543538570404053	-0.572253823280335	-0.801649272441864	-1.21558272838593	-0.774010539054871
a4d7aa4f.06fb.4c95.bd2f.24145397d6de	1	-0.0230985190719366	0.116208605468273	0.00617257785052061	-0.00533150788396597	0.00580975646153092	-0.0160100758075714	1.00913023948669	-0.0955172404646873	0.27979439496994	-0.485858052968979	0.868066966533661	-0.821868658065796	-1.33658492565155	-1.03524935245514	-0.854386031627655	-0.0238765347748995	-0.348149031400681	-0.501438319683075	0.314118415117264
X1f34b6eb.2360.4f24.9a71.b1c250a2fb2a	1	-0.0236343462020159	0.0311573930084705	0.00599881773814559	-0.00738295866176486	0.00257260724902153	-0.0176418274641037	0.492888033390045	-1.46475064754486	1.43259263038635	0.96026337146759	1.0169312953949	-1.18093407154083	0.342747539281845	0.51140433549881	0.127964362502098	1.03558015823364	0.326226592063904	1.01294910907745	-0.388474047183991
X5b27fdd7.eef9.4472.b0f5.1a48cb28be30	1	-0.0217866282910109	0.104856118559837	0.00178623211104423	-0.00250418460927904	0.00477197486907244	-0.00729866418987513	-0.692601799964905	-0.187364041805267	0.0105631649494171	0.435565978288651	-0.183816120028496	0.0403895750641823	1.25713765621185	0.306176513433456	-1.80850493907928	0.341687351465225	-0.451346933841705	-1.45586884021759	-0.641116619110107
X82380d51.e7d3.4dcf.b03e.1f8ff58572a5	1	-0.0207799896597862	-0.0128184305503964	0.00142367673106492	-0.0088213887065649	0.00133033527527004	-0.0153944743797183	-0.122363969683647	-0.727207660675049	-0.314137667417526	0.773157477378845	1.45979332923889	0.923874616622925	-0.524761080741882	-0.537363588809967	-0.796332716941834	-1.65973901748657	-0.157790005207062	-1.87552833557129	-0.481236755847931
X50c5ede3.67dd.4175.93ef.fc0db5f14df0	1	-0.0162157770246267	0.0325318202376366	-0.00152828975114971	0.0014113305369392	0.00165814277715981	-0.0127199841663241	-0.379333764314652	0.864051461219788	-0.329590767621994	1.31403207778931	0.219481021165848	0.669362127780914	0.035558357834816	0.00164565595332533	-0.341138809919357	-0.430339425802231	-0.63587361574173	-1.39034533500671	-0.133974522352219
X8f2226d0.f3d4.4203.953b.bb1541ec0024	1	-0.0155953941866755	0.00810792949050665	0.00121634849347174	-0.00730145862326026	0.00509346649050713	-0.0288050193339586	-0.673327565193176	0.544729471206665	-0.491809189319611	-0.576225936412811	-1.1293032169342	0.0941767320036888	0.786625623703003	1.91991662979126	0.721388280391693	-1.15868186950684	-1.54375910758972	0.215270325541496	-0.248184949159622
c540c6a0.a83d.4be6.8c1f.32396b32edf3	1	-0.020597867667675	0.0540738590061665	-0.000456188077805564	-0.00191303947940469	0.0020590762142092	-0.0137246837839484	-1.29190719127655	0.703873217105866	1.03334665298462	-0.560456454753876	-0.219461783766747	-1.00922036170959	1.92190086841583	-1.54479026794434	-0.382206112146378	1.53251922130585	-0.186370566487312	-1.24821352958679	0.64400327205658
de16e0fb.3893.4d61.9f9e.c233bab71e6a	1	-0.0191913973540068	0.0871446207165718	0.000846188864670694	-0.00219364883378148	0.00337614072486758	-0.00538602331653237	-0.824766933917999	1.17642343044281	0.0175692364573479	-0.837922334671021	-1.18807482719421	-1.565105676651	0.826986193656921	-1.12844550609589	0.422723829746246	2.33895802497864	-0.275059014558792	-0.926889300346375	0.189487025141716
X4a1257c2.6055.43f5.bf91.5398561f6fca	1	-0.0196801964193583	-0.0974933654069901	-0.00168365600984544	-0.0010964865796268	0.00509740598499775	-0.0126391490921378	0.00721553852781653	0.26103875041008	0.505419313907623	1.44830441474915	1.03715991973877	1.27046382427216	0.386307865381241	0.26343497633934	-0.146405160427094	0.342602670192719	0.254892528057098	0.551327586174011	0.261249363422394
X88323c10.801a.4e61.83d4.10ec71c967cb	1	-0.0221968684345484	0.0759768858551979	0.00162693008314818	-0.0001205859152833	0.00447413045912981	-0.000127107909065671	0.69370299577713	0.310613721609116	-0.142157912254334	-0.664900839328766	0.459451258182526	-0.965455412864685	1.07959568500519	-0.887855470180512	-0.275858014822006	-0.483112037181854	0.246122166514397	-0.296709477901459	-0.761662542819977
X1dfb6aa7.beb1.4d65.83f1.bfc6099df392	1	-0.01943582855165	0.0484392195940018	0.00194359221495688	0.00387495057657361	0.00457761529833078	0.0287252441048622	0.256401270627975	-0.649057626724243	0.167443066835403	0.405619084835053	0.920464038848877	-0.235024839639664	-0.398920387029648	-1.41054308414459	0.753481686115265	-1.62076902389526	1.01584720611572	-1.17683434486389	-1.70872414112091
X9149cc55.ccd9.45b1.b23d.356e8670044d	1	-0.0181736536324024	0.073359951376915	0.000195116968825459	0.00376685545779765	0.00192101171705872	0.0130464807152748	0.0749303176999092	-0.301880180835724	-0.0819917246699333	-1.59694027900696	0.252351105213165	-0.783167898654938	1.11577129364014	-0.180726379156113	-0.296610057353973	0.339630573987961	1.16083109378815	-0.823929786682129	-0.28177547454834
X7d9de657.7c63.4556.8265.b58c451e5204	1	-0.0170243754982948	-0.064573384821415	-0.00141586468089372	-0.00292818155139685	0.000484833028167486	-0.000865903741214424	-1.6657909154892	-1.41294050216675	0.50312215089798	1.19626677036285	0.544054567813873	-0.34451287984848	0.0620773397386074	1.02208518981934	1.58038628101349	1.1499844789505	1.82726645469666	-0.805776178836823	0.363074421882629
X274c9fe8.a5f5.4d82.a24c.baf5de0f570d	1	-0.0187177546322346	-0.0486619099974632	-0.00236777705140412	0.00117803947068751	0.00403871154412627	-0.00632741441950202	-0.350833892822266	-0.284757167100906	-0.0298685487359762	0.195268586277962	0.170630052685738	-0.00398851092904806	0.596261978149414	-0.687694787979126	0.867102861404419	0.782595038414002	1.03079235553741	0.305351912975311	0.286819577217102
X56e31045.7f52.4d3c.8da3.3224149cf70a	1	-0.0165714900940657	-0.00481823924928904	-0.00425270898267627	0.00676599843427539	0.00130693172104657	0.00340176187455654	-0.0528464764356613	-0.126228123903275	0.484723448753357	-0.976570963859558	0.010624716989696	-0.749807238578796	0.752038359642029	-0.410423934459686	0.235656917095184	-0.17633481323719	0.155107244849205	0.122275218367577	1.08282542228699
X96a6d6d5.4475.4279.bb7d.06e24e662f96	1	-0.0175251290202141	0.00461765890941024	-0.00463360268622637	0.00756144197657704	-0.000898947240784764	0.00154621235560626	-0.809930860996246	0.318737208843231	0.211503431200981	-1.33433854579926	0.0132232271134853	-0.779720783233643	-0.547726571559906	-0.496126741170883	0.12268977612257	0.63977724313736	1.2079656124115	-1.49878406524658	0.489117592573166
X39a5dbbc.863e.45fc.9207.24cb93b62b1b	1	-0.0139441201463342	-0.102432243525982	-0.00463167671114206	-4.92136823595502e-05	-0.00169365294277668	-0.00524933449923992	-1.21058011054993	-0.498322993516922	-0.297131210565567	0.471933424472809	-0.196157202124596	0.0981189236044884	0.306583732366562	0.425220668315887	0.85333776473999	0.446237862110138	0.899052441120148	-0.180036097764969	-0.197101250290871
X8ebeca08.95f1.41b0.b8f3.be0d52b0add7	1	-0.0176416542381048	-0.197989895939827	-0.00603576330468059	-0.00155570625793189	-0.00210974784567952	7.32454864191823e-05	0.265607625246048	-0.77699476480484	0.68686455488205	-1.19081437587738	-0.603151798248291	-0.970989763736725	-0.292255878448486	-0.150127604603767	1.53358149528503	2.59628319740295	-0.266949206590652	-0.198986828327179	-0.407284706830978
X841a1739.38f9.49dc.8d8c.2f4d61570960	1	-0.0145827382802963	-0.0500119104981422	-0.00649916287511587	-0.000473543273983523	-0.000714274297934026	-0.0182856880128384	-0.555514454841614	0.324122071266174	-0.903702437877655	-0.993906795978546	-0.331680327653885	-0.132871255278587	-0.932394981384277	-0.398025423288345	1.55772817134857	-0.471937149763107	0.291354387998581	-0.796739816665649	-0.444998979568481
X8108c4b6.f7f5.4e65.96f8.a94ca2aa566d	1	-0.0215056501328945	-0.191584780812264	-0.00649770442396402	-0.00508939102292061	0.0035386870149523	0.0297893676906824	-1.40930354595184	0.259057700634003	3.84235835075378	0.334974318742752	-2.84686040878296	-0.482935696840286	-3.60745573043823	-1.63142812252045	-1.36547601222992	-1.82323729991913	-2.34303569793701	1.16972219944	0.453561455011368
f490b492.e40c.4084.90ff.d8c84a97cb42	1	-0.0126000149175525	-0.0588771514594555	-0.00268900813534856	0.00199424964375794	0.000585247005801648	-0.0121532762423158	-0.0889658629894257	-0.0542139410972595	-0.269610196352005	-0.198942422866821	0.0871483683586121	0.525472402572632	-1.21772754192352	0.607594013214111	1.59278523921967	-0.0377261526882648	0.527242422103882	0.226187616586685	-1.05898404121399
