Subject_UUID	Sex	GPC1	GPC2	GPC3	GPC4	GPC5	ATAC_UUID	Passage	peer1	peer2	peer3	peer4	peer5	peer6	peer7	peer8	peer9	peer10	peer11	peer12	peer13	peer14	peer15	peer16	peer17	peer18	peer19	peer20
1	5eefb852-e78f-4acb-b19e-5220cf41693a	0.757886339256061	0.0319935423728113	0.45114340867273	0.820408109636232	1.18602769626953	-0.533475230585748	88323c10-801a-4e61-83d4-10ec71c967cb	-0.897895328622033	-0.613801248522716	0.746360960360011	-0.439391104556595	1.29147390608366	0.508251590736912	0.0784747657377061	1.06335103021247	0.340556217019104	0.386415359427011	0.488597557104949	-0.201408832669794	0.289768004082708	-0.519653665444181	0.242179687422968	-0.845068751801077	0.0423931263057872	-0.442184375278218	0.618098995380056	-0.904428637960231	0.8777799534039
2	3b6632a5-1006-45f8-9865-d38221294831	0.757886339256061	2.70070341221918	0.188448360163555	0.122073306287155	0.828076355215279	-0.0493384976949842	b8cc18ad-cdbd-4bde-ae31-7bb3cc42533a	-0.440556119183708	-0.156533428452144	-0.0778035840276695	-0.979569496691569	0.850875717676136	0.262640661088596	-0.684555898701319	0.129061135049057	-0.656588915619205	-0.123734759785247	0.572608844496897	0.966905006828922	0.67026182053677	0.223110908904499	1.58509765309506	-1.57376970201254	-0.504959443445907	0.796381906867175	0.278164755652922	-0.510071675760038	-1.01886295220268
3	4dea55b7-22ec-4274-9813-81eaa4f382e0	-1.30735393521671	5.4777527229533	-0.273423957098936	-0.533444622443532	1.51564013620935	0.238976326795398	9625b848-26f1-4925-bdcd-93c954b831a4	-0.897895328622033	-0.536884164043071	0.350303090080161	0.738637986487788	0.0796446606842651	-1.00423640188331	0.55352476896781	-0.406855264246514	0.824456938582083	-0.16226756160063	-1.16178910910526	1.12356513631552	-0.210441662024664	-0.637638927998944	1.31832951842252	-0.282202772714652	0.0136803633269673	0.595157224996777	0.0494965597649957	0.639324983490423	-0.476382740667375
4	a140d6d1-9fbf-4645-a083-b870bf2f0f67	0.757886339256061	-0.163688648676342	0.604585539137142	0.654367397917523	0.476873460906875	-0.455065149319152	1dfb6aa7-beb1-4d65-83f1-bfc6099df392	-0.669225723902871	-0.597516295619793	0.847151869911384	1.17482779247269	1.70313615022611	0.0491510220118369	-1.73667144855709	0.209336914560753	-0.531527172272153	1.63742016965276	0.829878400553205	-0.432610047864777	0.712433145349172	-0.237182955654631	-0.441905234138152	0.53123496339903	-0.0450918687447821	0.921972446740918	1.20134020496196	-2.63093916777813	-0.650298096182776
5	b846beb8-f53c-4b69-bd2e-901dc53ce8bb	-1.30735393521671	-0.275019004354114	0.634052504034494	0.602273311002797	0.321470076736182	-0.641469556217948	8f2226d0-f3d4-4203-953b-bb1541ec0024	2.07480953272708	0.488738429709325	0.697624330610498	-1.80814663333883	0.276064365298167	3.07341025403481	1.04307224197799	-0.785905053281985	0.185269139433469	-1.47170088389914	-1.4588316005647	0.274658290660986	0.037714769577785	1.02862472819434	-0.0677832452547673	-0.915686609345996	0.0100417722227575	-1.16182205774012	-0.346026662979757	-0.338322276976375	0.71079656286752
6	6740411e-0edd-4097-9880-dbcdceb087ea	0.757886339256061	-0.039647742463156	0.376251389454435	1.00315849768119	2.01133756958719	-0.697582502579368	7d467678-577d-4a5e-8410-57754758b549	-0.440556119183708	-1.17300254377319	-1.37290950871392	0.924950851626316	1.38218545727948	0.434999296061379	0.165854526289135	-0.00461099073759914	-1.29365904807669	-1.00443679719015	0.731929343833248	-1.31452860723735	2.1458495920971	0.994534429640025	-1.58069989310104	-0.439250126273753	-3.15787926331253	-1.06877543123025	-3.59384243958536	0.345104626892845	-0.800623126576733
7	f8d3cea0-5f3f-4298-b4a9-145571ba840e	0.757886339256061	-0.343444972058593	-0.022840159222423	0.575150164390023	-0.221429882117541	0.905006216168965	2a424f52-76bd-49fe-90b2-c77bb4958ea1	-0.440556119183708	0.565812570926562	-0.198548006650325	-0.547217714868749	1.41095108799527	2.08963593314368	1.27686710495332	-0.0806414715482377	-1.19451317033112	0.13767524655972	-1.29748987960055	0.999053161580965	1.09111060898823	0.61611832327447	0.38432415992311	1.27928532475566	-0.47940296455357	0.583993238881095	0.354999465151895	-0.00564434203874901	0.838936122698242
8	639f158b-0cf7-47a2-bbd7-7599437df15c	0.757886339256061	-0.270145789326702	-0.67753661907148	0.418814432681602	0.156056115290969	0.938026313466409	a9f699ff-cfaa-4740-bd41-d9c4998635ed	-0.669225723902871	-0.295146692686956	-1.22236248694492	-0.00669988042200407	0.166789816136649	-0.312450255038574	0.918240397498041	0.787767087222161	-1.4026701530044	0.600775159144782	-0.995997119555222	0.168601683279653	0.506272949535206	-0.422905740786873	-0.823397196324347	0.18941694249517	-0.954309808221563	-0.870839647202357	0.0508755613389629	-1.08903632313011	1.34550819176315
9	49e6ade9-4681-4533-9665-39362a71f43a	-1.30735393521671	-0.301746328009608	0.725374479584146	0.559042036411515	-0.448208194232302	0.500678144394987	0073dd85-3df4-44c0-a33a-16bf9ff5cae5	-0.440556119183708	0.596533377761446	-0.580455218961733	-0.299020350188686	1.05101169563767	0.323643843630985	1.05707148033864	-0.945585440370874	-0.437301697749839	-0.384211245538297	0.43815808967723	-0.199070154869451	2.33294386763678	-0.840357655498567	2.35204753160618	0.330361572107229	0.298315000629797	0.299275344218723	0.505949445118016	-0.616966398265085	-1.72667222070141
10	35bdd022-52cd-43e0-a658-3ea802787462	0.757886339256061	-0.176181495447644	0.684488335518857	0.450455875772994	-0.527954246286645	0.498006177055594	04a98b40-89dc-4b75-9294-722bef4d5adb	0.0167830902546178	-0.364364111646843	-0.629750816898968	-2.05864734942562	-1.52670573752553	-0.951579062443259	-0.850393322049136	0.690274748020951	-0.760067251195584	0.480286605001227	0.45919309986685	0.808239653156447	-0.118641000719549	0.484550618031451	-1.41193902879798	0.810631918045178	0.307596710387867	0.589318078328912	-0.265177537323458	-2.32355811445763	0.732520955621431
11	92516175-d525-442e-bd5a-816a1962d37d	-1.30735393521671	-0.107102416450831	0.66837295712601	0.210426054055743	-0.424722074484035	-1.22882983909159	afbbdd36-5fd9-4594-878c-5a78b8f052a8	0.702791904412106	-0.776222312411798	1.45709766705937	-0.143773102751311	-1.06638016684119	1.23187444698898	-0.594346215317254	-1.94557415624172	0.846639417757466	-0.225253442897947	-1.28402422717849	-0.711407140633016	-0.344852733491222	0.0287429553390814	-1.06106936303475	-0.773007615966732	0.943590498497949	1.82423815686729	0.48949640237058	0.6699528973035	-0.48964704461354
12	11c5e9cc-f702-4c47-91fd-201346ab5a3c	0.757886339256061	-0.22513134948587	0.678825932625665	0.452634817565937	-0.315328608929282	0.680061496003375	f5aace19-014c-4905-94dd-71b19e4afc5d	-0.440556119183708	0.367294132694214	-0.498862641536429	-1.28256008451203	1.82444935263208	-0.318178216049728	-0.435711664323628	2.23256829584861	-0.556879934762026	-0.544433743754895	-1.04816113500005	-0.061425334837585	1.1206850285684	0.529800547853248	0.907713220113246	-0.121029416377775	1.10988315395001	1.04564368110283	-0.367728890145108	-0.159021969441083	1.01637612603653
13	7ecf080d-4d17-4023-b024-85a5942d55fe	0.757886339256061	0.285556465721766	0.491346469214395	-1.05909655089551	-0.0858051659348538	-3.830717204314	62d47f1e-1093-4672-87cf-9e8955e16311	-0.440556119183708	-0.613013931259865	-0.764696596408407	0.979248932362261	0.285186290458184	-0.105224713541196	-0.538492899131466	-0.83098750608924	-0.0942140373031606	-0.0699953802100688	-0.436798266167693	-0.791965718126451	-1.96897577360675	0.398789447140222	-0.585939959922991	-0.712648281015702	1.63932386345432	-0.463201617719318	-1.14099505427418	-0.483553941679109	-0.462679383636554
14	5f5c5255-f41b-46eb-a9bd-7130515e3efc	0.757886339256061	-0.133712515002573	0.66633269449624	0.502603433651964	-0.476361036476004	-0.843645425802684	d75861df-2425-4959-bc64-90dd072da61f	-0.669225723902871	1.79183172292724	1.20751837258339	-0.601223082452545	-0.771548839979545	-0.857356303698288	-0.251510335519422	0.653587770783641	-0.25037316999604	-0.401913323880414	0.599328093554894	-0.211180768351211	1.10722741890506	0.398370231053131	-0.241674403316821	0.370834797261259	0.111135189770963	0.0636428864540487	0.386313648270831	-0.643527320358307	-0.0306853962042619
15	a314e30d-7fb4-4f68-860f-1ac1f3bdac07	-1.30735393521671	-0.21180118054491	0.68988559414959	0.434788883249499	-0.578495155926747	0.56253410669022	ae831e46-4805-4576-af8e-36f7ea2da14e	0.0167830902546178	-0.895790471862475	-0.466220996889597	1.14725548135828	0.91000513117739	-1.08568030373725	0.260599551774509	0.83657512690301	-0.676568528891242	-0.193959416602059	-0.506955537084789	-0.47427432675328	0.197274148005765	1.16387163233184	0.730297605094639	1.37541936627271	0.950595854887432	-0.213607858408958	-0.751372677643106	1.01411045048895	-0.740259698462758
16	dc7b36c7-6492-4585-a072-10894fac10a0	-1.30735393521671	-0.28679175405951	0.712359940870904	0.448410611390661	-0.488058344168809	0.397249993858664	83bc916c-875f-4c16-bc6f-55c1b3be0aac	-0.897895328622033	1.12044688868886	-0.442126966598099	-0.175053679217358	-0.728886499301065	-1.14039964878945	-0.493994577737614	0.662461412937227	-1.69839232505347	-0.0599073599036908	-0.0419668384368038	-0.406057410541601	0.427156359718625	-1.89935252939087	-0.297524095202293	-0.786703730176781	0.531904334715569	-0.663628377060817	0.254212892862441	-0.29934722476936	1.57910818721581
17	a77d48d0-a1a9-4f2c-ae14-ed6a952163bc	0.757886339256061	-0.162533144082213	0.666188887438635	0.310904679740767	-0.512383253908086	-0.0259506223044382	9b6bc38e-d897-4377-9d38-1af0f82503b9	-0.897895328622033	-0.250527429645768	-0.810240903767309	-0.0850946071711031	-0.530397756795512	-0.861602318523321	1.4943540751858	0.607627239003193	-0.130987140489333	0.115793730066889	-0.344482684800524	-0.13654655761051	-1.0290337465059	-0.234997222968311	-0.495176622465073	-0.0332854468939732	-0.030773013923256	-0.884944783514258	0.685805357484361	0.0765555226340371	-0.808148836620205
18	b7af5d94-4b4a-4130-94ee-fc1f23c5824a	0.757886339256061	-0.208803567177533	-1.93094410305285	-0.721477941755801	-0.212309947306201	-0.311013954712696	1f34b6eb-2360-4f24-9a71-b1c250a2fb2a	-0.669225723902871	0.137986155067942	1.81904957364242	-0.85182606724333	-0.229313488290192	0.626544516594286	1.12852757791368	1.24922110530849	0.851499459769709	0.40533238762107	-0.510287544708127	-0.171303328239548	0.158303822131884	0.632741452569518	-0.00952418146648825	0.758880249475806	0.21559278086374	0.2130838982385	-0.282664215404206	0.221873761287759	0.514857808781133
19	201da1fb-3779-4344-af69-6e3bf1c58261	0.757886339256061	-0.289588410106169	-1.92432897840302	-0.681239704388079	-0.0434386460253175	-0.22383306312342	82380d51-e7d3-4dcf-b03e-1f8ff58572a5	-0.897895328622033	0.625195769421399	0.826727473058304	-1.44171275981989	-0.0526731674261484	0.928435507205704	0.50972800946571	0.318312620258315	0.12929101768167	-0.322722144749254	1.43893811108283	-1.72599039622944	0.602269685822872	0.00196774501285995	0.246799106313962	0.440752842311242	-0.147145061447199	0.836669231206573	-0.0602530436452325	-0.14660657636834	-0.826788499481099
20	e3c5435b-935b-45a3-847a-fd754cbc7b90	0.757886339256061	-0.200765274348813	0.694909853224661	0.143013872659215	-0.33007606204394	0.672332867199451	82c47b0d-8c8d-4583-8d5f-45071a772b4e	-0.211886514464545	-1.31085562590503	0.352125430657544	0.655671046596003	0.0430517898634152	1.13816454925329	0.914549600642092	0.238338960358132	-1.36540745071354	-0.0384956690146831	-0.264423166881879	0.16026235782267	-0.0779007506865032	0.00633651145556937	-1.21222350403791	0.810816375430713	-0.205226116814944	-0.591444885676423	-0.216242879352839	-0.880522747756318	-0.426230482284866
21	c99ef20e-a237-47af-95bc-15550378bbd5	0.757886339256061	-0.258758207819349	0.690631593260916	0.415151671630887	-0.525712389401583	0.285370950897353	134a17cc-8c4f-4303-8df9-ddff918187ce	0.245452694973781	-0.468494268052885	0.263277403808113	-0.588530277973505	-0.846220218102189	-0.906507016642561	-0.0641453926866835	0.322000176899098	0.14457372480496	1.45379959195804	0.133085452701138	1.85929672823933	-0.420041435746869	0.343273831485698	0.13553119626528	1.25226652010851	-0.263242488705528	0.126381450149496	-0.524825455142344	0.924961517060598	-0.507604056322452
